,id,content,title,url,genre
10,95627,"quanh năm mua sắm thật tưng bừng
chuyển động thiên nhiên chẳng nghỉ ngưng
lá rụng sài gòn đâu vàng võ
mà người đa cảm lệ rưng rưng

xa quê buồn bao nhiêu
ơn tạo hóa cưng chiều
tặng hồn đầy thi hứng
chung thủy những tình yêu

sóng thời gian lừng lững
đổ trong mắt mây trôi
chim đàn bay lững thững
thiên di trở về rồi

giữa sài gòn đô hội
tìm xưa một áo dài
sa mạc ơi buồn tủi
nhớ thương không hề phai

mắt xưa hớp hồn ai
nay buồn mờ võng mạc
chờ gì bất tái lai
khía chân chim đuôi mắt
hằn da mặt đường cày

sông sài gòn chiều nay
thân uốn sáng vành đai
càng thướt tha thân mật
sài gòn đón chị đây

sóng sài gòn đã vỗ
bờ sông nhị dòng hương
máu đào tình gắn bó
chỉ thực bụng yêu thương",,https://poem.tkaraoke.com/34273/sai_gon_song_oi.html,5 chu
11,96308,"nhẹ nhàng mùa xuân qua
còn vấn vương hoa bưởi
gói hương thầm bối rối
gửi người xa người xa

cả nhọc nhằn tháng ba
ngày tám mùa giáp hạt
giọt mồ hôi mặn chát
đổ xuống đồng quê nghèo

và nỗi nhớ trong veo
ủ men tình trong đó
gửi người thương bé nhỏ
nỗi chờ mong chờ mong

nắng vàng như mật ong
trải trên triền đê cũ
hoa gạo đỏ thức ngủ
gọi mùa về trên tay

tìm hương sắc cỏ cây
níu em vào khắc khoải
giấu vụng về si dại
đợi người về người về",,https://poem.tkaraoke.com/31620/tu_khuc_giao_mua.html,5 chu
12,97285,"ngày về quê hương tôi
bao điều tôi ước muốn
bạn thơ tôi gặp rồi
lá và gió xao xuyến

chiều sông lô miên man
điều gì sông ước thèm
sau một đêm thức giấc
tiếc cho em muôn vàn

chót nói phét với bạn
xin lỗi ánh mắt yêu
lỡ nói rồi không nhẽ
rừng thu không ngủ yên

nếu dựng tượng đài hết
cạn kiệt đất nước này
mượn cái rét miền bắc
ru chút niềm đắng cay

xa quê bao năm nay
nhớ ngày sinh nhật vợ
tặng bài thơ thay hoa
chỉ có vợ thôi nhất",,https://poem.tkaraoke.com/71805/1034___ket_noi_cac_bai_tho.html,5 chu
13,98778,"no el về phố lạnh
lang bi ang ngẩn ngơ
gốc thông già đón nắng
xuân hương phủ sương mờ

đà lạt dòng du khách
từ khắp nơi đổ về
áo len và khăn ấm
choàng thời tiết se se

sữa đậu nành âm phủ
bốc khói trong thanh bình
tiếng chuông nhà thờ lễ
vọng núi đồi lung linh

mười lăm năm về trước
tôi là hạt sương rơi
nuôi bao nhiêu mộng ước
khi trao thân vào đời

mùa xuân thì hoa nở
đà lạt phớt anh đào
mùa hè dã quỳ thắm
vàng rực vùng núi cao

mùa thu ngô bắp nướng
thơm lừng một góc đồi
mùa đông hoành thánh gõ
tiếng vang một góc trời

ly cà phê nhấm nháp
là ly cà phê kho
giọt đắng lẫn giọt ngọt
quên buồn lẫn âu lo

no el giờ đã đến
với hòn ngọc viễn đông
mà sao lòng luôn nhớ
kỉ niệm thành phố buồn",,https://poem.tkaraoke.com/41303/ki_niem_thanh_pho_buon.html,5 chu
14,99515,"bông hoa trà mi đỏ
sáng nay đã rụng rồi
anh cầm lên lặng lẽ
rồi lặng lẽ lệ rơi
em là bông hoa nhỏ
theo gió đi muôn nơi
mái tóc em thơm biếc
đôi mắt em sáng ngời
như nàng tiên cổ tích
nhìn anh đầy xa xôi
nên dù yêu đắm đuối
nào đâu dễ ngỏ lời
em ở trong vàng ngọc
trên bàn tay bao người
ý buồn em chẳng dám
kiếp buồn không thể vơi
người quây quần mê mẩn
hút của em nhuỵ đời
nhưng trái tim tuyết bạch
chẳng bao giờ phai phôi
bờ liễu buồn trên mắt
nụ thơm hường trên môi
dưới chân anh van lạy
quỳ xuống em mỉm cười
vén lượn lờ mái tóc
yêu gì em anh ơi
một con thuyền không bến
đợi muôn sóng xa xôi
ngày mai không biết đến
biết giờ nào ra khơi
anh van nài khẩn thiết
yêu anh em nhận lời
tấm tình em say đắm
trong sạch hơn bao người
nhưng tháng ngày nhem nhuốc
cách chia đôi ta hoài
em lại về hố thẳm
anh hận đầy trên môi
mắt em đà nặng lệ
lòng nao lòng không thôi
ngoài sông con nước chảy
mấy chiếc thuyền đang trôi
nắng cợt đùa trước ngõ
xôn xao gió xanh trời
khi bông trà my đỏ
không còn một chút tươi
em linh hồn bé nhỏ
chưa kịp gọi anh ơi
tình em ai đã hẹn
đời em ai đã cười
bao nhiêu là nước mắt
làm sao đổi thành lời
em buồn trong oan nghiệt
bệnh hoạn trong đơn côi
anh tưởng mình sắp ngất
khi nét chữ lệ phai
mùi hương còn phảng phất
trời ơi em chết rồi
anh hoá thành điên loạn
anh khóc khóc cười cười
bới tìm em trong mộ
bông hoa trà my ơi
xác của em đôi mắt
đã lõm như hố đời
xác của em thâm tím
xác của em bốc mùi
xác của em rữa nát
xác của em đâu rồi
anh nhớ màu hoa đỏ
sớm nao đã rụng rơi
đêm nào anh đã bỏ
mặc hoa rụng bên đồi
anh chạy tìm gọi mãi
hoa đâu rồi hoa ơi
tiếng xa đồng vọng lại
anh đâu rồi anh ơi",,https://poem.tkaraoke.com/60565/tra_hoa_nu.html,5 chu
15,99668,"chẳng còn những cuộc vui
dưới cái thời cô vít
biết bao giờ mới hết
hãy làm ơn tan dùm

ôi cái đại dịch chung
làm điêu tàn nhiều chỗ
biết bao nơi thống khổ
chẳng thể thốt lên lời

cứ nghe thấy toang rồi
là liên hồi tim đập
là về nhà khẩn cấp
tự bảo vệ bản thân

là bảo vệ người thân
ngăn lây lan bệnh dịch
phải cách ly như địch
kẻo bỏ mạng toang nhà

hãy ý thức tí nha
hỡi người già cùng trẻ
rửa tay khẩu trang nhé
để bảo vệ cộng đồng

một việt nam đồng lòng
quyết đẩy lùi dịch bệnh
hãy hô to khẩu lệnh
việt nam ơi cố lên

cả thế giới cố lên
tìm nụ cười về nhé
để chỗ vui còn ghé
chém gió ké tí nào",,https://poem.tkaraoke.com/106240/covid_19.html,5 chu
16,101953,"gặp nhau nơi xứ lạ
mắt nhìn mắt sững sờ
chuỗi ngày đẹp như mơ
chợt ùa về dậy sóng

giọng anh đầy xúc động
phải cô giáo không nào
câu hỏi làm xuyến xao
con tim chừng lạc nhịp

ân cần anh hỏi tiếp
chuyện hạnh phúc gia đình
bồi hồi em lặng thinh
đã mấy mùa chờ đợi

anh dặm dài rong ruổi
rồi biền biệt mất tăm
vườn xưa em âm thầm
nhớ hoài lời ước hẹn

nơi đầu sông cuối biển
anh tựa cánh chim trời
em mòn mỏi chơi vơi
để cuối cùng lạc bước

bao dấu yêu thuở trước
giờ khép lại nhạt nhòa
anh là của người ta
em cúi đầu cam phận

cuộc đời em lận đận
chẳng dám trách trời cao
chỉ tội cho má đào
có duyên mà không nợ

liếc nhìn nhau bỡ ngỡ
còi giục giã liên hồi
em giấu giọt lệ rơi
vẫy chào anh ở lại

gió đông về tê tái
cho buốt lạnh vai gầy
tàu mờ mịt chân mây
dáng anh còn lẩn khuất",,https://poem.tkaraoke.com/63002/lan_khuat_mot_dang_hinh.html,5 chu
17,102619,"tình yêu tôi không còn
đã khoác màu quá khứ
dĩ vãng xoa lỗi lầm
ông cười kẻ chiến thắng
bên xác chàng tình si

kẻ đắc thắng ông cười
tên trộm tình lặng lẽ
mặt trăng bầm giọt lệ
dòng sông cười mỉa mai

đêm trăng tôi nép mình
ánh mặt trời đau khổ
ông nhìn hai tia lửa
thiêu cháy tình yêu tôi
về dĩ vãng ông ơi
lỗi lầm tan thành bụi",,https://poem.tkaraoke.com/48730/137___thu_gui_bo_vo_hut.html,5 chu
18,103480,"hai đứa đi làm xa
bỏ lại cha mẹ già
trông chờ con mòn mỏi
đó nơi ấy quê nhà

đứa giàu sang có rồi
ngày đêm không nhàn rỗi
công việc quay chóng đầu
biếu tiền thay thăm hỏi

đứa nghèo khó đã lâu
sự đời nên cố giấu
viện con nhỏ đường xa
lâu ngày hỏi vài câu

thương hai cha mẹ già
còm cõi tháng năm qua
ngày đêm mong con cháu
sum hợp với ông bà

quay cuồng chữ nghèo giàu
để đến khi mất nhau
tiếng cười như tiếng khóc
khác chi lúc bắt đầu",,https://poem.tkaraoke.com/58832/hai_dua_con.html,5 chu
19,104059,"em mặt hồ yên lặng
tôi cô độc bên bờ
buồn thả bông hoa dại
nhẹ nhàng trên nước xanh
hồ im không đáp lại
những thư tình của anh

gió mây chừng hiểu được
chút tình sầu mong manh
gió nhẹ dìu dịu thổi
dìm hoa vào nước xanh
bóng mây buồn run rẩy
riêng mặt hồ lặng tanh

nhưng không sao em ạ
anh sẽ thả thêm hoa
cho hồ thu thêm đẹp
cho anh vơi nhẹ sầu",,https://poem.tkaraoke.com/48556/ho_tren_nui.html,5 chu
20,104354,"nửa nụ cười dạo ấy
biền biệt tận phương trời
tôi tìm hoài chẳng thấy
mặn đắng đọng đầu môi

mùa qua mùa lặng lẽ
bạn cũ đâu mất rồi
chỉ còn đôi mắt lệ
khóc phận đời lẻ loi

ghé ngang vườn cổ tích
bao kỷ niệm ngập đầy
cảnh xưa giờ u tịch
rêu mốc chừng phủ vây

nghe vẳng trong xa thẳm
lời người hứa hôm nào
thả hồn xuôi vạn dặm
nhặt hộ giùm sẽ trao

xin cho tôi hỏi nhỏ
nửa nụ ấy sao rồi
có về ngang góc phố
người gởi lại giúp tôi

chuỗi tháng ngày mòn mỏi
vó câu thoắt hiện về
nụ cười hoài mong đợi
quên nỗi sầu tái tê",,https://poem.tkaraoke.com/71091/nu_cuoi_mong_doi.html,5 chu
21,104800,"làm sao tôi biết được
người có thích tôi khộng
khi người không giám nói
mà giữ tận đáy lọng

làm sao tôi biết được
người có yêu tôi khộng
khi người luôn hờ hững
dù tỏ mình nhớ mọng

làm sao tôi biết được
nếu người chẳng nói rạ
có khó gì đâu nhỉ
một tiếng yêu thôi mà

thích là phải thật thà
nói rằng thương rằng nhớ
còn không yêu thì chớ
giả là nhớ là thượng

cuộc sống quá vô thường
thời gian trôi vùn vụt
nên đừng giấu để tụt
yêu thương lại phía saụ

người có nói gì đâu
nên sao tôi biết được
nhớ mong kia chân thật
hay ngộ nhận người ơi",,https://poem.tkaraoke.com/43807/yeu_tham.html,5 chu
22,105269,"vừa sáng mở mắt ra
là đêm trộm viếng nhà
trưởng khu phố biết chuyện
phán câu ghê vậy ta

nhớ lần mất hon da
phí công sức thời gian
cầu công an mấy lượt
kết quả khỏi cần bàn

cuộc sống thật chán nản
làm được một mất mười
nay hết vốn ngồi chơi
chẳng biết khóc hay cười

bực bội và muốn chưởi
người ngay cật lực làm
người gian đi ăn cắp
giờ họ bảo chủ quan

biết ai chủ ai quan
đi ỉa cũng thuế chùi
trộm viếng nhà thôi bỏ
đổ lỗi tại mình xui

mở mắt thấy tối thui
đạo đức thời trộm cướp
thằng nhỏ thì lặt vặt
đứa lớn nhểnh miệng cười",,https://poem.tkaraoke.com/59013/trom_vieng_nha.html,5 chu
23,107631,"xin cho tôi một lần
được ngắm em em nhé
và nếu em có thể
chữa lành bệnh tôi không

tôi đau suốt mùa đông
bởi hồn cứ bâng khuâng
tôi đau suốt mùa xuân
bởi tương tư em ạ

tôi đau suốt mùa hạ
bởi con tim xốn xang
tôi đau suốt thu vàng
bởi nhớ em nhiều lắm

chỉ nụ cười đằm thắm
trên môi em dịu dàng
chỉ màu áo em mang
mới chữa lành tim tôi

chỉ một chút vậy thôi
chữa giùm tôi đi nhé
nếu không rất có thể
bệnh tôi trầm trọng hơn

thực lòng xin cảm ơn
cô bác sĩ dễ thương
đừng giận tôi em nhé
một người bệnh vô thường",,https://poem.tkaraoke.com/81142/chua_cho_anh_voi.html,5 chu
24,107686,"ngày tháng sẽ phai mau
đoạn buồn xưa đã cũ
nếu dỗi hờn lưu trú
làm sao ta tìm nhau

em về phía cô đơn
lửa lòng anh cũng tắt
nếu chữ duyên có thật
mình tìm nhau tìm nhau

phía chân mây nhạt màu
phía anh bâng khuâng lối
mùa xuân đang muốn vội
mình tìm nhau tìm nhau",,https://poem.tkaraoke.com/56073/vo_de__14.html,5 chu
25,107850,"tôi tắm dòng tình si
nửa đời tôi lặn lội
mơ ước về nguồn cội
vằng vặc ánh trăng rằm

nhẫn nại đã bao năm
mệt nhoài trong vũ trụ
khao khát của tim tù
mơ tìm lá diêu bông

rồi lại trong im lặng
ngao ngán ước bông hồng
đêm trắng gối hư không
sóng cồn cào biển vắng

em sao em lơ đãng
ẩn hiện giữa cuộc đời
vô nghĩa muôn ngàn lời
ngẩn ngơ không chạm đất

tôi hóa người hành khất
van lạy kẻ nhân tình
giữa lòng tay một trinh
mang về nơi thinh lặng

thời gian về sứ lạnh
ướp lại mối tình này
đời sau sao gặp lại
cầm duyên người trong tay",,https://poem.tkaraoke.com/51898/330___tam_trang.html,5 chu
26,108232,"cơn mưa rào vừa tạnh
cô gái ái lên nương
tay mềm vun gốc lúa
thoáng nhìn xuống nông trường
những chóp mũ vàng vàng
cũng đang vun gốc lúa
cô cất giọng ngân vang
hương rừng loang theo gió
cô muốn nhắn xuống đó
giữ cho màu vững chân
có tiếng cười vẳng lên
tiếng cười hay tiếng suối
rạo rực cô thầm nói
khéo kẻo mà thua ai
tập theo trường đã giỏi
việc nương rẫy cũng tài
lúa xanh mơn mởn nhoai
cây kết cành hi vọng
nông trường càng mở rộng
mộng đời càng vươn cao
cô chẳng hiểu vì sao
thấy nông trường lúa tốt
từ đấy càng thích hát
thích làm nương suốt ngày

anh bộ đội ngừng tay
nhìn sườn đồi phía trước
trên mảng sương xanh mượt
có cô gái lom khom
bất chợt cô ngước lên
anh vội vàng cúi xuống
khi ý vui thoảng đến
lòng thầm dục đôi tay
đàn chim vừa khô cánh
trời cũng vừa tan mây",,https://poem.tkaraoke.com/63771/tanh_mua.html,5 chu
27,108856,"em bước xuống vườn xuân
nắng hồng tươi rực rỡ
hoa anh đào bung nở
đầy sắc thắm miên man

rừng đưa hương ngập tràn
gọi chim về ca hát
đồi cỏ lau dào dạt
mùa gió mới trinh nguyên

ơi mùa xuân bình yên
trong mắt em tươi trẻ
sao dịu dàng đến thế
cho lòng anh say mơ

ơi mùa xuân nên thơ
nói với em những gì
mà sao em xinh thế
để hồn anh ngất ngây

mùa xuân vẫn còn đây
bao yêu thương hi vọng
tình ta như lắng đọng
trong nắng mùa xuân tươi",,https://poem.tkaraoke.com/81143/nang_xuan.html,5 chu
28,109037,"gặp em giữa lưng trời
cùng rong chơi trần thế
khắp năm châu bốn bể
khắp mọi nẻo đường trần

xuất phát từ sài gòn
giữa phương nam đầy nắng
ra miền trung biển sóng
lên rừng rậm núi cao

nghe tiếng gió gầm gào
từ xứ lào nóng rát
làm dù che em mát
chắn bụi cát cho em

đây rồi quê hương anh
dòng sông xanh thăm thẳm
nơi ân tình sâu nặng
luôn dành tặng cho đời

anh đưa em lên đồi
cùng ngồi trên thảm cỏ
nhìn mây trời lộng gió
ngắm sắc đỏ hoàng hôn

anh đưa em xuống sông
qua mênh mông cồn cát
đắm mình trong nuớc mát
nhặt sỏi xếp thành vòng

anh đưa em ra đồng
lúa đòng đòng con gái
hương đưa thơm ngọt thế
mùi ngọc thể của em

bên em vào mùa đông
hết gió nồm gió bấc
trong chăn em ngon giấc
tay ôm chẳng buông tôi

ôi mùa xuân đến rồi
khắp nơi nơi hoa nở
thấy mắt em hớn hở
lòng nặng chở tình xuân

em nồng mặn ái ân
đời luôn cần như thế
tôi đê mê dâu bể
mây gió để là đời

tôi cùng em rong chơi
đến những nơi cần đến
đi lên rừng xuống biển
đèo dốc chẳng là gì

em đang độ xuân thì
tôi sá chi năm tháng
được mưa khi nắng hạn
cho khí vận thông thương

cho đời mãi lên hương
cho em khen tráng kiện
cho em nhìn âu yếm
anh thật đúng là anh

đời là mãi bên em
qua hết miền cháy bỏng
bếp lửa tình nồng đượm
luôn sưởi ấm lòng tôi

thời gian trôi cứ trôi
tay trong tay nắm chặt
hết miền trung đến bắc
nơi gió bấc thét gào

mưa bụi bay lên cao
lá vàng chao liệng xuống
mùa thu hà nội sáng
gió thoang thoảng hương say

cùng em lên phía tây
sa pa ngày tuyết trắng
quanh năm trời lành lạnh
như đà lạt lâm đồng

nhìn lên hoàng liên sơn
nóc nhà đông dương gọi
trèo lên nào nơi ấy
cho gân cốt em săn

đưa em về hạ long
vào tận nơi hang động
đây thiên cung cao rộng
hòn trống mái bên nhau

em thích đứng mũi tàu
thích ngồi câu tôm cá
thích thưởng thức món lạ
thích sóng cả dồn bờ

em sanh giữa miền quê
giữa bốn bề sóng nước
đã bao lần ra biển
đã mấy bận lên ngàn

dọc dải đất việt nam
còn vô vàn cảnh đẹp
nhưng hãy lên phương bắc
thăm đất nước trung hoa

nào em thích nơi nào
côn ming hoa luôn nở
cùng thăm khu rừng đá
đi tây tạng chăng em

thôi về xứ quế lâm
sông núi rừng hùng vĩ
trong bốn kỳ quan đẹp
đâu thể dễ ai quên

cứ mải miết đi lên
gặp trường giang dài rộng
dòng sông trong bị chặn
cho dòng điện giúp đời

cùng em theo thuyền xuôi
đến những nơi bất hủ
xích bích đây chiến tử
hoả công lượng và du

đi thăm núi cối kê
thái hồ rồi miền hạ
đất trung hoa thật lạ
tiền đường dậy sóng trào

nơi nàng kiều năm nào
được giác duyên cứu vớt
khỏi bàn tay thần chết
cho đời hết long đong

cùng em lên bắc kinh
thăm trường thành vĩ đại
cùng nhau khắc ghi dấu
đã hữu đáo nơi này",,https://poem.tkaraoke.com/56279/mo_di_ben_em.html,5 chu
29,109055,"em sẽ là biển nhớ
khung trời chờ riêng anh
tim em như con sóng
cuồn cuộn vỗ vào gành

tình em gửi trao anh
muôn đời còn thắm mãi
như bến bờ hoang dại
vẫn yêu hoài biển xanh

đợi chờ anh trở lại
biển nhớ gọi tên anh
gió buồn luôn thỏ thẻ
lời tình yêu ngọt lành

trở về đây anh nhé
giữa tình nồng biển xanh
dù đời là dâu bể
em vẫn hoài bên anh",,https://poem.tkaraoke.com/64099/bien_nho.html,5 chu
30,109382,"một chân dung con gái
hiện trên dòng thời gian
nụ cười và đôi mắt
xem chừng như rất quen

hình như là người lạ
mình mới thấy lần đầu
cố lục tìm ký ức
kết bạn từ bao lâu

không có dòng tin nhắn
không có lời gửi chào
tưởng như là gần gũi
mà xa hơn vì sao

ờ nhìn kỹ cũng đẹp
hơi có vẻ điệu đà
tuổi chừng đâu hai mấy
mặt mày tươi như hoa

muốn gửi lời chào hỏi
nhưng chợt thấy ngại cùng
e rằng nàng bắt tội
người đâu nói lung tung

bài thơ này mới viết
chẳng dám tag tên vào
dẫu trong lòng tha thiết
muốn nàng đọc làm sao",,https://poem.tkaraoke.com/95553/chan_dai_facebook.html,5 chu
31,109403,"thời tuổi xuân của chị
khói lửa khắp quê hương
không mộng mơ ủy mị
khoác ba lô lên đường

chị tôi vào du kích
rồi dân công chiến trường
xa nhà đi biệt tích
mẹ đêm ngày nhớ thương

một mùa đông giá rét
chị tôi quay trở về
gầy nhom và tái mét
xanh xao như lá tre

mẹ chạy thầy chạy thuốc
lo chăm sóc ngày đêm
nào đông y tây dược
chị dần dần khỏe lên

cán bộ đoàn mon men
rủ rê chị về đội
làm chiến sĩ giao liên
mẹ tôi quyết phản đối

thế là bị trù dập
chẳng yêu nước thương nòi
bị nghi ngờ rình rập
đành tha hương xứ người

năm mươi năm trôi qua
nhanh như là giấc mộng
nhắc chuyện xưa cười xòa
cũng may là còn sống",,https://poem.tkaraoke.com/98571/chi_toi.html,5 chu
32,112383,"mùa đông đã lụi tàn
mùa xuân cũng đã đến
em tìm nơi yên ắng
để nghe bầy chim ca

nơi khóm hoa hồng trắng
vang tiếng hót líu lo
một chú chào mào đỏ
trong lùm cây lá xanh

hương thơm tỏa ngập tràn
từ nhành cây hoa nở
nghiêng xuống rất dịu dàng
ngôi nhà xanh nho nhỏ

không khí thật ngọt ngào
trong từng làn gió nhẹ
dường như khẻ thì thào
không hề giăng bẫy nhé

đây là chốn yên bình
đây là nơi tĩnh lặng
với dòng suối mát trong
và hòn đá rêu bám

đây mặt trời chiếu rọi
hầu hết mọi bóng râm
đây nghe tiếng sóng dội
từ nơi biển xa xăm
dẫu xa không thể tới",,https://poem.tkaraoke.com/98911/mua_xuan_im_vang.html,5 chu
33,112655,"nếu em là cô giáo
anh xin làm học trò
dạy cho anh một chữ
một chữ thôi hẹn hò

nếu em là cô giáo
dịu dàng nhưng trang nghiêm
anh học bài không thuộc
em hãy nhốt vào tim

nếu em là cô giáo
dạy cho anh văn chương
giảng về tình yêu nhé
cho hồng thêm má hường

nếu em là cô giáo
anh sẽ không bỏ trường
dù trời mưa hay bão
vẫn đến lớp làm gương

nếu em là cô giáo
phấn bảng đáng yêu hơn
những số thực và ảo
cũng lung linh có hồn

em là cô giáo tốt
cô giáo hiền và xinh
mỗi ngày anh nắn nót
viết tên cô giáo mình",,https://poem.tkaraoke.com/64330/neu_em_la_co_giao.html,5 chu
34,112934,"người việt nam xấu xí
mà tôi vẫn cuồng si
thương yêu không ngưng nghỉ
kể từ ngày ra đi
tháng tư ngày xa quê
không nghĩ có ngày về",,https://poem.tkaraoke.com/71401/hai_chu_viet_nam.html,5 chu
